發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,4天候,7速限,8道路型態,9事故位置
107,02,08,01,59,2,03中山區,中山區長安東路1段與林森北路口,0,2,1,C03,1,42,2,6,50,4,02
107,02,08,01,59,2,03中山區,中山區長安東路1段與林森北路口,0,2,2,H01,1,70,2,6,50,4,02
107,01,01,03,55,2,03中山區,中山區南京東路3段與復興北路口,0,1,1,B03,1,41,4,8,0,4,01
107,01,01,03,55,2,03中山區,中山區南京東路3段與復興北路口,0,1,2,C03,1,21,2,8,0,4,01
107,01,01,13,45,2,03中山區,中山區民權東路2段與中原街口,0,3,1,C03,1,36,2,8,50,4,02
107,01,01,13,45,2,03中山區,中山區民權東路2段與中原街口,0,3,2,C03,1,30,2,8,50,4,02
107,01,01,13,45,2,03中山區,中山區民權東路2段與中原街口,0,3,3,H02,2,30,2,8,50,4,02
107,01,02,09,49,2,03中山區,中山區中山北路2段59巷口,0,1,1,C03,1,28,3,8,50,14,09
107,01,02,09,49,2,03中山區,中山區中山北路2段59巷口,0,1,2,C03,1,22,2,8,50,14,09
107,01,03,10,29,2,03中山區,中山區復興北路420號與民權東路3段口(民權東路3段引道口),0,1,1,B02,1,29,3,8,50,3,02
107,01,03,10,29,2,03中山區,中山區復興北路420號與民權東路3段口(民權東路3段引道口),0,1,2,C03,1,20,2,8,50,3,02
107,01,14,09,00,2,03中山區,中山區新生北路2段與錦州街口,0,1,1,B01,1,65,3,8,50,4,01
107,01,14,09,00,2,03中山區,中山區新生北路2段與錦州街口,0,1,2,H01,2,65,2,8,50,4,01
107,01,17,07,40,2,03中山區,中山區松江路與松江路226巷口口,0,1,1,C03,2,48,3,8,40,3,01
107,01,17,07,40,2,03中山區,中山區松江路與松江路226巷口口,0,1,2,F01,2,79,2,8,40,3,01
107,01,17,14,35,2,03中山區,中山區中山北路2段與錦西街口,0,1,1,C03,1,18,2,7,50,4,02
107,01,17,14,35,2,03中山區,中山區中山北路2段與錦西街口,0,1,2,,3,0,,7,50,4,02
107,01,17,14,35,2,03中山區,中山區中山北路2段與錦西街口,0,1,3,A02,1,48,3,7,50,4,02
107,01,18,08,55,2,03中山區,中山區中山北路2段與民權西路口,0,1,1,C03,2,38,2,7,50,4,02
107,01,18,08,55,2,03中山區,中山區中山北路2段與民權西路口,0,1,2,B03,2,60,3,7,50,4,02
107,01,23,10,55,2,03中山區,中山區中山北路3段與中山北路3段55巷口,0,1,1,C03,1,50,2,8,50,3,02
107,01,23,10,55,2,03中山區,中山區中山北路3段與中山北路3段55巷口,0,1,2,A01,2,59,3,8,50,3,02
107,01,23,10,55,2,03中山區,中山區中山北路3段與中山北路3段55巷口,0,1,3,A11,3,0,,8,50,3,02
107,01,23,18,56,2,03中山區,中山區敬業一路38號,0,1,1,B03,1,41,3,7,50,14,09
107,01,23,18,56,2,03中山區,中山區敬業一路38號,0,1,2,C03,1,34,2,7,50,14,09
107,01,23,21,28,2,03中山區,中山區復興北路與興安街口,0,1,1,B03,1,20,3,7,50,4,01
107,01,23,21,28,2,03中山區,中山區復興北路與興安街口,0,1,2,C03,1,44,2,7,50,4,01
107,01,08,18,40,2,03中山區,中山區長安東路2段與建國北路2段口,0,1,1,B03,1,60,3,6,50,4,01
107,01,08,18,40,2,03中山區,中山區長安東路2段與建國北路2段口,0,1,2,C03,1,41,2,6,50,4,01
107,01,08,18,00,2,03中山區,中山區中山北路2段與錦州街口,0,1,1,C03,2,38,2,6,50,4,03
107,01,08,18,00,2,03中山區,中山區中山北路2段與錦州街口,0,1,2,,3,0,,6,50,4,03
107,01,09,17,48,2,03中山區,中山區樂群二路與敬業三路口,0,1,1,C03,1,39,3,6,50,4,02
107,01,09,17,48,2,03中山區,中山區樂群二路與敬業三路口,0,1,2,H01,2,71,2,6,50,4,02
107,01,15,17,00,2,03中山區,中山區南京東路3段與建國北路1段口,0,1,1,B03,2,49,3,8,50,4,02
107,02,21,09,02,2,03中山區,中山區民權東路3段與合江街口,0,1,2,C03,1,22,3,8,50,14,09
107,02,24,19,50,2,03中山區,中山區市民大道3段與松江路口,0,1,1,B03,1,39,3,8,40,4,01
107,02,24,19,50,2,03中山區,中山區市民大道3段與松江路口,0,1,2,C03,1,20,2,8,40,4,01
107,02,26,11,18,2,03中山區,中山區合江街61巷34號,0,1,1,B03,1,39,3,8,30,14,09
107,02,26,11,18,2,03中山區,中山區合江街61巷34號,0,1,2,H01,2,54,2,8,30,14,09
107,03,02,21,03,2,03中山區,中山區林森北路與南京東路1段口,0,1,1,B01,1,35,3,8,50,4,01
107,03,02,21,03,2,03中山區,中山區林森北路與南京東路1段口,0,1,2,C03,2,21,2,8,50,4,01
107,03,03,05,13,2,03中山區,中山區林森北路與長春路口,0,1,1,B01,1,57,3,8,50,4,01
107,03,03,05,13,2,03中山區,中山區林森北路與長春路口,0,1,2,C03,1,46,2,8,50,4,01
107,03,04,11,10,2,03中山區,中山區合江街與龍江路292巷口,0,1,1,C03,2,51,2,8,50,4,02
107,03,04,11,10,2,03中山區,中山區合江街與龍江路292巷口,0,1,2,B03,1,30,3,8,50,4,02
107,03,08,07,50,2,03中山區,中山區敬業四路與北安路口,0,1,1,C03,2,26,2,6,50,4,01
107,03,08,07,50,2,03中山區,中山區敬業四路與北安路口,0,1,2,B03,2,36,3,6,50,4,01
107,03,08,16,08,2,03中山區,中山區北安路與北安路670巷口,0,1,1,B03,2,40,3,6,50,4,01
107,03,08,16,08,2,03中山區,中山區北安路與北安路670巷口,0,1,2,C03,1,21,2,6,50,4,01
107,01,04,00,30,2,03中山區,中山區南京東路1段與新生北路2段口,0,1,1,C03,1,24,2,8,0,4,02
107,01,04,00,30,2,03中山區,中山區南京東路1段與新生北路2段口,0,1,2,B01,1,40,3,8,0,4,02
107,01,04,19,31,2,03中山區,中山區八德路2段203號,0,1,2,B01,1,62,3,8,50,14,09
107,01,04,19,31,2,03中山區,中山區八德路2段203號,0,1,1,C03,1,28,2,8,50,14,09
107,01,04,19,31,2,03中山區,中山區八德路2段203號,0,1,3,C03,4,0,4,8,50,14,09
107,01,04,19,31,2,03中山區,中山區八德路2段203號,0,1,4,B03,4,0,4,8,50,14,09
107,01,05,13,02,2,03中山區,中山區民權東路2段152巷與建國北路2段258巷口,0,1,2,C03,1,20,2,8,50,4,01
107,01,05,13,02,2,03中山區,中山區民權東路2段152巷與建國北路2段258巷口,0,1,1,,4,0,4,8,50,4,01
107,01,02,21,34,2,03中山區,中山區農安街114號,0,1,1,B03,1,41,4,7,50,14,09
107,01,02,21,34,2,03中山區,中山區農安街114號,0,1,2,C03,2,28,2,7,50,14,09
107,01,22,13,50,2,03中山區,中山區中山北路2段與民權東路1段口,0,1,1,B01,1,23,3,8,50,4,01
107,01,22,13,50,2,03中山區,中山區中山北路2段與民權東路1段口,0,1,2,C04,2,21,2,8,50,4,01
107,01,03,13,59,2,03中山區,中山區中山北路2段46巷與中山北路2段無名巷口,0,1,1,B03,2,39,3,8,30,3,01
107,01,03,13,59,2,03中山區,中山區中山北路2段46巷與中山北路2段無名巷口,0,1,2,C03,1,46,2,8,30,3,01
107,01,06,15,50,2,03中山區,中山區農安街55號,0,1,1,B01,1,62,3,6,50,14,09
107,01,06,15,50,2,03中山區,中山區農安街55號,0,1,2,H01,2,45,2,6,50,14,09
107,01,11,19,50,2,03中山區,中山區南京東路3段與龍江路口,0,1,1,B01,1,62,3,7,40,14,08
107,01,11,19,50,2,03中山區,中山區南京東路3段與龍江路口,0,1,2,C03,1,29,2,7,40,14,08
107,01,13,09,56,2,03中山區,中山區建國北路2段與建國北路2段11巷口,0,2,1,B02,1,49,3,7,50,3,01
107,01,13,09,56,2,03中山區,中山區建國北路2段與建國北路2段11巷口,0,2,2,C03,2,35,2,7,50,3,01
107,01,13,09,56,2,03中山區,中山區建國北路2段與建國北路2段11巷口,0,2,3,H02,2,31,2,7,50,3,01
107,01,13,13,12,2,03中山區,中山區大直橋北往南,0,2,1,C03,1,46,2,7,50,10,09
107,01,13,13,12,2,03中山區,中山區大直橋北往南,0,2,2,F01,1,54,2,7,50,10,09
107,01,17,19,05,2,03中山區,中山區敬業三路161巷與敬業三路無名巷口,0,1,1,C04,1,32,2,7,50,4,01
107,01,17,19,05,2,03中山區,中山區敬業三路161巷與敬業三路無名巷口,0,1,2,B03,1,37,3,7,50,4,01
107,01,17,23,56,2,03中山區,中山區新生北路1段66號,0,1,1,B03,1,36,3,7,50,14,09
107,01,17,23,56,2,03中山區,中山區新生北路1段66號,0,1,2,C03,2,40,2,7,50,14,09
107,01,14,16,20,2,03中山區,中山區敬業三路與北安路口,0,2,1,B03,1,29,3,8,50,14,07
107,01,14,16,20,2,03中山區,中山區敬業三路與北安路口,0,2,2,B03,1,62,3,8,50,14,07
107,01,14,16,20,2,03中山區,中山區敬業三路與北安路口,0,2,3,H02,1,32,2,8,50,14,07
107,01,14,16,20,2,03中山區,中山區敬業三路與北安路口,0,2,4,H02,1,31,2,8,50,14,07
107,01,15,11,30,2,03中山區,中山區北安路與中山北路4段口,0,1,1,B03,2,52,3,8,50,3,01
107,01,15,11,30,2,03中山區,中山區北安路與中山北路4段口,0,1,2,C03,1,19,2,8,50,3,01
107,01,15,12,30,2,03中山區,中山區中山北路3段與酒泉街口,0,2,1,C03,2,47,2,8,50,3,01
107,01,15,12,30,2,03中山區,中山區中山北路3段與酒泉街口,0,2,2,C03,1,21,2,8,50,3,01
107,01,19,18,44,2,03中山區,中山區建國北路3段與農安街口,0,1,1,C03,1,32,2,6,50,3,01
107,01,19,18,44,2,03中山區,中山區建國北路3段與農安街口,0,1,2,C03,1,29,3,6,50,3,01
107,01,20,22,13,2,03中山區,中山區民權東路3段與龍江路口,0,1,1,B03,1,25,3,8,50,4,01
107,01,20,22,13,2,03中山區,中山區民權東路3段與龍江路口,0,1,2,C03,2,21,2,8,50,4,01
107,01,25,07,45,2,03中山區,中山區中山北路2段與南京東路1段口,0,2,1,C03,2,44,2,8,50,4,02
107,01,25,07,45,2,03中山區,中山區中山北路2段與南京東路1段口,0,2,2,C03,1,36,2,8,50,4,02
107,01,21,00,25,2,03中山區,中山區堤頂大道2段與基湖路口,0,2,1,B03,1,24,3,8,70,4,01
107,01,21,00,25,2,03中山區,中山區堤頂大道2段與基湖路口,0,2,2,B03,1,52,3,8,70,4,01
107,01,21,00,25,2,03中山區,中山區堤頂大道2段與基湖路口,0,2,3,H02,2,23,2,8,70,4,01
107,01,21,00,25,2,03中山區,中山區堤頂大道2段與基湖路口,0,2,4,H02,2,29,2,8,70,4,01
107,01,21,11,20,2,03中山區,中山區新生北路3段與濱江街口,0,1,1,B03,1,56,3,8,50,3,01
107,01,21,11,20,2,03中山區,中山區新生北路3段與濱江街口,0,1,2,B03,1,29,3,8,50,3,01
107,02,18,01,50,2,03中山區,中山區中山北路1段與市民大道2段口,0,1,2,B02,1,41,3,8,40,4,02
107,02,18,01,50,2,03中山區,中山區中山北路1段與市民大道2段口,0,1,3,H02,2,15,2,8,40,4,02
107,01,21,11,20,2,03中山區,中山區新生北路3段與濱江街口,0,1,3,H02,2,52,2,8,50,3,01
107,01,21,13,25,2,03中山區,中山區北安路535號,0,3,1,B03,2,49,3,8,50,14,07
107,01,21,13,25,2,03中山區,中山區北安路535號,0,3,2,C03,2,38,2,8,50,14,07
107,01,21,13,25,2,03中山區,中山區北安路535號,0,3,3,H02,2,9,2,8,50,14,07
107,01,21,13,25,2,03中山區,中山區北安路535號,0,3,4,H02,1,5,2,8,50,14,07
107,01,22,09,55,2,03中山區,中山區中山北路3段與農安街口,0,1,1,B12,1,51,3,8,50,4,01
107,01,22,09,55,2,03中山區,中山區中山北路3段與農安街口,0,1,2,H01,2,68,2,8,50,4,01
107,01,25,11,50,2,03中山區,中山區雙城街46巷與雙城街口,0,2,1,C03,1,22,2,8,50,4,01
107,01,25,11,50,2,03中山區,中山區雙城街46巷與雙城街口,0,2,2,C03,1,21,2,8,50,4,01
107,01,26,08,36,2,03中山區,中山區新生北路2段100號前迴轉道,0,1,1,B03,1,27,3,8,50,15,05
107,01,26,08,36,2,03中山區,中山區新生北路2段100號前迴轉道,0,1,2,C03,1,23,2,8,50,15,05
107,01,27,07,40,2,03中山區,中山區民權東路2段與松江路口,0,1,1,H01,4,0,4,8,0,4,01
107,01,27,07,40,2,03中山區,中山區民權東路2段與松江路口,0,1,2,C03,1,69,2,8,0,4,01
107,01,29,19,26,2,03中山區,中山區明水路與明水路475巷口,0,2,1,C03,1,26,2,6,50,4,01
107,01,29,19,26,2,03中山區,中山區明水路與明水路475巷口,0,2,2,H01,2,51,2,6,50,4,01
107,01,30,22,27,2,03中山區,中山區新生北路2段與民生東路1段口北側迴轉道,0,1,1,B03,1,26,3,6,50,3,01
107,01,30,22,27,2,03中山區,中山區新生北路2段與民生東路1段口北側迴轉道,0,1,2,C03,1,31,2,6,50,3,01
107,02,01,14,20,2,03中山區,中山區龍江路與遼寧街128巷口,0,1,1,C03,2,27,2,7,40,4,01
107,02,01,14,20,2,03中山區,中山區龍江路與遼寧街128巷口,0,1,2,B02,1,39,3,7,40,4,01
107,02,06,12,25,2,03中山區,中山區北安路569號,0,2,1,A02,1,59,3,8,50,14,07
107,02,06,12,25,2,03中山區,中山區北安路569號,0,2,2,C03,1,21,2,8,50,14,07
107,02,06,12,25,2,03中山區,中山區北安路569號,0,2,3,H02,2,21,2,8,50,14,07
107,02,05,18,10,2,03中山區,中山區南京東路2段與一江街口,0,1,1,B03,1,58,3,6,50,4,02
107,02,05,18,10,2,03中山區,中山區南京東路2段與一江街口,0,1,2,C03,1,30,2,6,50,4,02
107,02,05,22,55,2,03中山區,中山區龍江路356巷41號,0,2,1,C03,2,53,2,7,50,14,07
107,02,05,22,55,2,03中山區,中山區龍江路356巷41號,0,2,2,C03,1,25,2,7,50,14,07
107,02,05,22,55,2,03中山區,中山區龍江路356巷41號,0,2,3,B03,1,46,3,7,50,14,07
107,02,10,07,35,2,03中山區,中山區民族東路與松江路口,0,1,1,B03,1,46,3,6,50,4,01
107,02,10,07,35,2,03中山區,中山區民族東路與松江路口,0,1,2,F01,2,101,2,6,50,4,01
107,02,19,22,15,2,03中山區,中山區建國北路1段與長安東路2段口,0,1,1,B02,1,25,3,8,50,4,01
107,02,19,22,15,2,03中山區,中山區建國北路1段與長安東路2段口,0,1,2,C03,1,33,2,8,50,4,01
107,02,22,20,50,2,03中山區,中山區復興北路38號,0,1,1,C03,1,36,2,6,50,14,07
107,02,22,20,50,2,03中山區,中山區復興北路38號,0,1,2,B01,1,46,3,6,50,14,07
107,02,23,14,50,2,03中山區,中山區中山北路4段中山橋往南,0,2,1,C03,2,23,2,8,25,14,11
107,02,23,14,50,2,03中山區,中山區中山北路4段中山橋往南,0,2,2,C03,1,68,2,8,25,14,11
107,01,08,19,30,2,03中山區,中山區林森北路與錦州街口,0,1,1,B03,1,64,3,6,50,4,01
107,01,08,19,30,2,03中山區,中山區林森北路與錦州街口,0,1,2,C03,1,22,2,6,50,4,01
107,01,13,05,17,2,03中山區,中山區民權東路3段4號,0,1,1,B03,1,30,3,8,50,14,09
107,01,13,05,17,2,03中山區,中山區民權東路3段4號,0,1,2,C03,1,37,2,8,50,14,09
107,01,13,14,45,2,03中山區,中山區南京東路2段7號,0,1,1,C03,2,33,2,8,50,14,07
107,01,13,14,45,2,03中山區,中山區南京東路2段7號,0,1,2,B01,1,64,3,8,50,14,07
107,01,09,07,42,2,03中山區,中山區合江街70巷與建國北路2段口,0,1,1,C03,1,41,3,7,50,4,01
107,01,09,07,42,2,03中山區,中山區合江街70巷與建國北路2段口,0,1,2,C03,1,27,2,7,50,4,01
107,01,09,07,42,2,03中山區,中山區合江街70巷與建國北路2段口,0,1,3,B03,1,67,3,7,50,4,01
107,01,15,10,25,2,03中山區,中山區復興北路與南京東路3段口,0,1,1,B03,1,59,3,7,50,4,01
107,01,15,10,25,2,03中山區,中山區復興北路與南京東路3段口,0,1,2,C03,2,48,3,7,50,4,01
107,01,15,10,25,2,03中山區,中山區復興北路與南京東路3段口,0,1,3,H02,1,19,2,7,50,4,01
107,01,15,13,11,2,03中山區,中山區中山北路1段與長安西路口,0,1,1,C03,1,46,3,7,50,14,08
107,01,15,13,11,2,03中山區,中山區中山北路1段與長安西路口,0,1,2,C03,2,26,2,7,50,14,08
107,02,07,20,10,2,03中山區,中山區北安路621巷與大直街101巷口,0,1,1,B03,1,38,3,6,50,4,01
107,02,07,20,10,2,03中山區,中山區北安路621巷與大直街101巷口,0,1,2,H01,1,39,2,6,50,4,01
107,02,12,16,57,2,03中山區,中山區民權東路3段與合江街口,0,1,1,B12,2,47,3,8,50,3,02
107,02,12,16,57,2,03中山區,中山區民權東路3段與合江街口,0,1,2,C03,1,19,2,8,50,3,02
107,02,12,22,14,2,03中山區,中山區民族東路446-2號,0,2,1,C03,1,44,2,8,50,14,08
107,02,12,22,14,2,03中山區,中山區民族東路446-2號,0,2,2,H03,1,47,2,8,50,14,08
107,02,17,15,04,2,03中山區,中山區新生北路3段與民族東路口,0,3,1,C03,1,20,2,8,50,5,02
107,02,17,15,04,2,03中山區,中山區新生北路3段與民族東路口,0,3,2,B03,1,68,3,8,50,5,02
107,02,17,15,04,2,03中山區,中山區新生北路3段與民族東路口,0,3,3,C03,1,29,2,8,50,5,02
107,02,17,15,04,2,03中山區,中山區新生北路3段與民族東路口,0,3,4,H02,2,17,2,8,50,5,02
107,02,17,18,16,2,03中山區,中山區建國北路2段與民生東路3段口,0,1,2,C03,1,28,2,8,50,4,02
107,02,17,18,16,2,03中山區,中山區建國北路2段與民生東路3段口,0,1,1,B12,1,67,3,8,50,4,02
107,02,18,01,50,2,03中山區,中山區中山北路1段與市民大道2段口,0,1,1,C03,1,22,3,8,40,4,02
107,02,18,18,00,2,03中山區,中山區建國北路1段與長安東路2段口,0,1,1,B03,2,35,3,8,50,14,09
107,02,18,18,00,2,03中山區,中山區建國北路1段與長安東路2段口,0,1,2,C03,1,62,3,8,50,14,09
107,02,18,18,00,2,03中山區,中山區建國北路1段與長安東路2段口,0,1,3,H02,2,60,2,8,50,14,09
107,02,20,02,36,2,03中山區,中山區建國北路1段與長安東路2段口,0,2,1,A12,1,45,3,8,50,4,02
107,02,20,02,36,2,03中山區,中山區建國北路1段與長安東路2段口,0,2,2,C03,1,19,2,8,50,4,02
107,02,20,02,36,2,03中山區,中山區建國北路1段與長安東路2段口,0,2,3,H02,2,20,2,8,50,4,02
107,02,20,15,06,2,03中山區,中山區民權東路2段71巷與吉林路329巷口,0,3,1,C03,1,63,2,8,40,4,02
107,02,20,15,06,2,03中山區,中山區民權東路2段71巷與吉林路329巷口,0,3,2,C03,1,22,2,8,40,4,02
107,02,20,15,06,2,03中山區,中山區民權東路2段71巷與吉林路329巷口,0,3,3,H02,2,60,2,8,40,4,02
107,03,01,16,50,2,03中山區,中山區撫順街2號,0,1,1,C03,1,23,3,8,50,14,09
107,03,01,16,50,2,03中山區,中山區撫順街2號,0,1,2,H01,2,37,2,8,50,14,09
107,03,03,12,57,2,03中山區,中山區大直街37號,0,1,1,B12,1,40,3,7,50,14,09
107,03,03,12,57,2,03中山區,中山區大直街37號,0,1,2,C03,1,26,2,7,50,14,09
107,03,03,12,57,2,03中山區,中山區大直街37號,0,1,3,B03,1,44,3,7,50,14,09
107,03,03,20,55,2,03中山區,中山區市民大道3段與八德路2段口,0,1,1,B03,1,31,3,8,50,4,02
107,03,03,20,55,2,03中山區,中山區市民大道3段與八德路2段口,0,1,2,H01,2,32,2,8,50,4,02
107,03,04,13,45,2,03中山區,中山區民權東路2段116號,0,2,1,B01,1,49,3,7,50,14,09
107,03,04,13,45,2,03中山區,中山區民權東路2段116號,0,2,2,C03,1,33,2,7,50,14,09
107,03,04,13,45,2,03中山區,中山區民權東路2段116號,0,2,3,H02,2,24,2,7,50,14,09
107,03,07,09,40,2,03中山區,中山區市民大道3段63號,0,1,1,B03,1,45,3,7,40,14,08
107,03,07,09,40,2,03中山區,中山區市民大道3段63號,0,1,2,C03,1,21,2,7,40,14,08
107,03,07,09,40,2,03中山區,中山區市民大道3段63號,0,1,3,,3,0,,7,40,14,08
107,03,05,18,10,2,03中山區,中山區龍江路247號,0,1,1,B01,4,0,4,8,50,14,18
107,03,05,18,10,2,03中山區,中山區龍江路247號,0,1,2,H01,1,36,2,8,50,14,18
107,03,09,18,17,2,03中山區,中山區中山北路4段圓山飯店下坡口,0,1,1,B01,1,67,3,7,50,14,09
107,03,09,18,17,2,03中山區,中山區中山北路4段圓山飯店下坡口,0,1,2,C03,1,59,2,7,50,14,09
107,03,10,09,54,2,03中山區,中山區中山北路3段近酒泉街,0,2,1,C03,1,61,3,8,50,14,09
107,03,10,09,54,2,03中山區,中山區中山北路3段近酒泉街,0,2,2,C03,2,40,2,8,50,14,09
107,03,10,09,54,2,03中山區,中山區中山北路3段近酒泉街,0,2,3,H02,2,62,2,8,50,14,09
107,03,13,07,40,2,03中山區,中山區吉林路與錦州街口,0,2,1,B03,1,31,3,8,50,4,02
107,03,13,07,40,2,03中山區,中山區吉林路與錦州街口,0,2,2,H01,1,86,2,8,50,4,02
107,03,13,07,40,2,03中山區,中山區吉林路與錦州街口,0,2,3,H01,2,78,2,8,50,4,02
107,03,13,09,27,2,03中山區,中山區民生西路12號,0,1,1,B01,1,50,3,8,50,14,09
107,03,13,09,27,2,03中山區,中山區民生西路12號,0,1,2,C02,1,41,2,8,50,14,09
107,03,14,08,40,2,03中山區,中山區北安路55號對面,0,1,1,C03,1,35,2,8,50,14,09
107,03,14,08,40,2,03中山區,中山區北安路55號對面,0,1,2,C03,1,33,3,8,50,14,09
107,03,14,08,40,2,03中山區,中山區北安路55號對面,0,1,3,C03,1,31,4,8,50,14,09
107,03,17,21,20,2,03中山區,中山區南京東路3段77號,0,1,1,C03,2,39,2,8,50,14,07
107,03,17,21,20,2,03中山區,中山區南京東路3段77號,0,1,2,B03,1,29,3,8,50,14,07
107,03,20,08,38,2,03中山區,中山區建國北路1段15號,0,1,1,B03,1,56,3,7,50,14,09
107,03,20,08,38,2,03中山區,中山區建國北路1段15號,0,1,2,C03,2,20,2,7,50,14,09
107,03,23,20,26,2,03中山區,中山區松江路2號,0,1,1,C03,1,40,2,8,50,14,09
107,03,23,20,26,2,03中山區,中山區松江路2號,0,1,2,C03,2,33,3,8,50,14,09
107,01,19,17,00,2,03中山區,中山區吉林路與吉林路218巷口,0,1,1,C03,1,64,2,6,50,4,01
107,01,19,17,00,2,03中山區,中山區吉林路與吉林路218巷口,0,1,2,B03,2,38,3,6,50,4,01
107,01,22,22,21,2,03中山區,中山區林森北路與雙城街19巷口,0,1,1,C03,1,36,3,7,50,4,01
107,01,22,22,21,2,03中山區,中山區林森北路與雙城街19巷口,0,1,2,C04,1,21,2,7,50,4,01
107,01,25,12,32,2,03中山區,中山區建國北路2段與民權東路3段口,0,1,1,B01,1,64,3,7,50,14,09
107,01,25,12,32,2,03中山區,中山區建國北路2段與民權東路3段口,0,1,2,C03,2,52,2,7,50,14,09
107,01,28,21,10,2,03中山區,中山區松江路與松江路124巷口,0,2,1,C03,1,23,2,6,50,14,09
107,01,28,21,10,2,03中山區,中山區松江路與松江路124巷口,0,2,2,C03,1,53,3,6,50,14,09
107,01,28,21,10,2,03中山區,中山區松江路與松江路124巷口,0,2,3,H02,2,24,2,6,50,14,09
107,01,30,01,36,2,03中山區,中山區林森北路與錦州街口,0,1,1,B01,1,51,3,6,50,4,01
